Relative Time,Date,Time Stamp UTC,Volt,Volt,Volt,Volt,Chn 1 Events
2.48,2023-07-21,6:32:35 PM,1.050415039,0.000305176,-0.001220703,0.000305176,
2.49,2023-07-21,6:32:35 PM,1.051330566,0.000305176,-0.001220703,0.000305176,
2.5,2023-07-21,6:32:35 PM,1.051635742,0.000305176,-0.001220703,0.000305176,
2.51,2023-07-21,6:32:35 PM,1.051330566,0.000305176,-0.001220703,0.000305176,
2.52,2023-07-21,6:32:35 PM,1.051025391,0.000305176,-0.001220703,0.000305176,
2.53,2023-07-21,6:32:35 PM,1.050415039,0.000305176,-0.001220703,0.000305176,
2.54,2023-07-21,6:32:35 PM,1.049194336,0.000305176,-0.001220703,0.000305176,
2.55,2023-07-21,6:32:35 PM,1.047973633,0.000305176,-0.001220703,0.000305176,
2.56,2023-07-21,6:32:35 PM,1.047668457,0.000305176,-0.001220703,0.000305176,
2.57,2023-07-21,6:32:35 PM,1.047668457,0.000305176,-0.001220703,0.000305176,
2.58,2023-07-21,6:32:35 PM,1.047668457,0.000305176,-0.001220703,0.000305176,
2.59,2023-07-21,6:32:35 PM,1.048278809,0.000305176,-0.001220703,0.000305176,
2.6,2023-07-21,6:32:35 PM,1.04888916,0.000305176,-0.001220703,0.000305176,
2.61,2023-07-21,6:32:35 PM,1.049194336,0.000305176,-0.001220703,0,
2.62,2023-07-21,6:32:35 PM,1.049194336,0.000305176,-0.001220703,0,
2.63,2023-07-21,6:32:35 PM,1.04888916,0.000305176,-0.001220703,0,
2.64,2023-07-21,6:32:35 PM,1.047973633,0.000305176,-0.001220703,0,
2.65,2023-07-21,6:32:35 PM,1.047363281,0.000305176,-0.001220703,0,
2.66,2023-07-21,6:32:35 PM,1.047058105,0.000305176,-0.001220703,0,
2.67,2023-07-21,6:32:35 PM,1.047058105,0.000305176,-0.001220703,0,
2.68,2023-07-21,6:32:35 PM,1.04675293,0.000305176,-0.001220703,0,
2.69,2023-07-21,6:32:35 PM,1.047058105,0.000305176,-0.001220703,0.000305176,
2.7,2023-07-21,6:32:35 PM,1.047668457,0.000305176,-0.001220703,0.000305176,
2.71,2023-07-21,6:32:35 PM,1.048278809,0.000305176,-0.001220703,0.000305176,
2.72,2023-07-21,6:32:35 PM,1.048278809,0.000305176,-0.001220703,0.000305176,
2.73,2023-07-21,6:32:35 PM,1.047973633,0.000305176,-0.001220703,0.000305176,
2.74,2023-07-21,6:32:35 PM,1.047058105,0.000305176,-0.001220703,0.000305176,
2.75,2023-07-21,6:32:35 PM,1.046447754,0.000305176,-0.001220703,0.000305176,
2.76,2023-07-21,6:32:35 PM,1.046142578,0.000305176,-0.001220703,0.000305176,
2.77,2023-07-21,6:32:35 PM,1.046142578,0.000305176,-0.001220703,0.000305176,
2.78,2023-07-21,6:32:35 PM,1.045532227,0.000305176,-0.001220703,0.000305176,
2.79,2023-07-21,6:32:35 PM,1.045227051,0.000305176,-0.001220703,0,
2.8,2023-07-21,6:32:35 PM,1.045532227,0.000305176,-0.001220703,0,
2.81,2023-07-21,6:32:35 PM,1.045227051,0.000305176,-0.001220703,0,
2.82,2023-07-21,6:32:35 PM,1.045227051,0.000305176,-0.001220703,0,
2.83,2023-07-21,6:32:35 PM,1.045227051,0.000305176,-0.001220703,0,
2.84,2023-07-21,6:32:35 PM,1.045532227,0.000305176,-0.001220703,0,
2.85,2023-07-21,6:32:35 PM,1.045227051,0.000305176,-0.000915527,0,
2.86,2023-07-21,6:32:35 PM,1.044921875,0.000305176,-0.000915527,0,
2.87,2023-07-21,6:32:35 PM,1.044921875,0.000305176,-0.000915527,0,
2.88,2023-07-21,6:32:35 PM,1.044921875,0.000305176,-0.000915527,0,
2.89,2023-07-21,6:32:35 PM,1.044921875,0.000305176,-0.000915527,0,
2.9,2023-07-21,6:32:35 PM,1.044921875,0.000305176,-0.000915527,0.000305176,
2.91,2023-07-21,6:32:35 PM,1.044311523,0.000305176,-0.000915527,0.000305176,
2.92,2023-07-21,6:32:35 PM,1.043701172,0.000305176,-0.001220703,0,
2.93,2023-07-21,6:32:35 PM,1.043701172,0.000305176,-0.001220703,0,
2.94,2023-07-21,6:32:35 PM,1.043701172,0.000305176,-0.001220703,0,
2.95,2023-07-21,6:32:35 PM,1.043701172,0.000305176,-0.001220703,0,
2.96,2023-07-21,6:32:35 PM,1.044006348,0.000305176,-0.001220703,0,
2.97,2023-07-21,6:32:35 PM,1.044006348,0.000305176,-0.001220703,0.000305176,
2.98,2023-07-21,6:32:35 PM,1.044006348,0.000305176,-0.001220703,0.000305176,
2.99,2023-07-21,6:32:35 PM,1.044311523,0.000305176,-0.001220703,0.000305176,
3,2023-07-21,6:32:36 PM,1.044311523,0.000305176,-0.001220703,0.000305176,
3.01,2023-07-21,6:32:36 PM,1.043701172,0.000305176,-0.001220703,0.000305176,
3.02,2023-07-21,6:32:36 PM,1.042785645,0.000305176,-0.001220703,0.000305176,
3.03,2023-07-21,6:32:36 PM,1.042175293,0.000305176,-0.001220703,0.000305176,
3.04,2023-07-21,6:32:36 PM,1.041564941,0.000305176,-0.001220703,0.000305176,
3.05,2023-07-21,6:32:36 PM,1.04095459,0.000305176,-0.001220703,0.000305176,
3.06,2023-07-21,6:32:36 PM,1.041564941,0.000305176,-0.001220703,0,
3.07,2023-07-21,6:32:36 PM,1.042175293,0.000305176,-0.001220703,0,
3.08,2023-07-21,6:32:36 PM,1.042785645,0.000305176,-0.001220703,0,
3.09,2023-07-21,6:32:36 PM,1.043395996,0.000305176,-0.001220703,0,
3.1,2023-07-21,6:32:36 PM,1.043395996,0.000305176,-0.001220703,0,
3.11,2023-07-21,6:32:36 PM,1.042785645,0.000305176,-0.001220703,0,
3.12,2023-07-21,6:32:36 PM,1.042175293,0.000305176,-0.001220703,0,
3.13,2023-07-21,6:32:36 PM,1.041564941,0.000305176,-0.001220703,0.000305176,
3.14,2023-07-21,6:32:36 PM,1.04095459,0.000305176,-0.001220703,0.000305176,
3.15,2023-07-21,6:32:36 PM,1.040344238,0.000305176,-0.001220703,0.000305176,
3.16,2023-07-21,6:32:36 PM,1.040344238,0.000305176,-0.001220703,0.000305176,
3.17,2023-07-21,6:32:36 PM,1.041259766,0.000305176,-0.001220703,0.000305176,
3.18,2023-07-21,6:32:36 PM,1.042175293,0.000305176,-0.001220703,0.000305176,
3.19,2023-07-21,6:32:36 PM,1.04309082,0.000305176,-0.001220703,0.000305176,
3.2,2023-07-21,6:32:36 PM,1.043395996,0.000305176,-0.001220703,0.000305176,
3.21,2023-07-21,6:32:36 PM,1.043701172,0.000305176,-0.001220703,0.000305176,
3.22,2023-07-21,6:32:36 PM,1.043395996,0.000305176,-0.001220703,0.000305176,
3.23,2023-07-21,6:32:36 PM,1.042785645,0.000305176,-0.001220703,0.000305176,
3.24,2023-07-21,6:32:36 PM,1.041870117,0.000305176,-0.001220703,0.000305176,
3.25,2023-07-21,6:32:36 PM,1.041259766,0.000305176,-0.001220703,0.000305176,
3.26,2023-07-21,6:32:36 PM,1.04095459,0.000305176,-0.001220703,0.000305176,
3.27,2023-07-21,6:32:36 PM,1.04095459,0.000305176,-0.001220703,0.000305176,
3.28,2023-07-21,6:32:36 PM,1.041259766,0.000305176,-0.000915527,0.000305176,
3.29,2023-07-21,6:32:36 PM,1.041564941,0.000305176,-0.000915527,0.000305176,
3.3,2023-07-21,6:32:36 PM,1.042175293,0.000305176,-0.000915527,0.000305176,
3.31,2023-07-21,6:32:36 PM,1.042480469,0.000305176,-0.000915527,0.000305176,
3.32,2023-07-21,6:32:36 PM,1.042480469,0.000305176,-0.000915527,0.000305176,
3.33,2023-07-21,6:32:36 PM,1.042480469,0.000305176,-0.000915527,0.000305176,
3.34,2023-07-21,6:32:36 PM,1.041564941,0.000305176,-0.001220703,0.000305176,
3.35,2023-07-21,6:32:36 PM,1.040649414,0.000305176,-0.001220703,0.000305176,
3.36,2023-07-21,6:32:36 PM,1.040039063,0.000305176,-0.001220703,0.000305176,
3.37,2023-07-21,6:32:36 PM,1.039123535,0.000305176,-0.001220703,0.000305176,
3.38,2023-07-21,6:32:36 PM,1.039123535,0.000305176,-0.001220703,0.000305176,
3.39,2023-07-21,6:32:36 PM,1.039733887,0.000305176,-0.001220703,0.000305176,
3.4,2023-07-21,6:32:36 PM,1.040344238,0.000305176,-0.001220703,0.000305176,
3.41,2023-07-21,6:32:36 PM,1.040344238,0.000305176,-0.001220703,0,
3.42,2023-07-21,6:32:36 PM,1.040344238,0.000305176,-0.001220703,0,
3.43,2023-07-21,6:32:36 PM,1.040344238,0.000305176,-0.000915527,0,
3.44,2023-07-21,6:32:36 PM,1.039733887,0.000305176,-0.001220703,0,
3.45,2023-07-21,6:32:36 PM,1.038513184,0.000305176,-0.001220703,0,
3.46,2023-07-21,6:32:36 PM,1.037597656,0.000305176,-0.001220703,0,
3.47,2023-07-21,6:32:36 PM,1.03729248,0.000305176,-0.001220703,0,
3.48,2023-07-21,6:32:36 PM,1.036987305,0.000305176,-0.001220703,0.000305176,
3.49,2023-07-21,6:32:36 PM,1.037597656,0.000305176,-0.001220703,0.000305176,
3.5,2023-07-21,6:32:36 PM,1.038208008,0.000305176,-0.001220703,0.000305176,
3.51,2023-07-21,6:32:36 PM,1.038513184,0.000305176,-0.001220703,0.000305176,
3.52,2023-07-21,6:32:36 PM,1.038513184,0.000305176,-0.001220703,0.000305176,
3.53,2023-07-21,6:32:36 PM,1.038818359,0.000305176,-0.001220703,0.000305176,
3.54,2023-07-21,6:32:36 PM,1.038513184,0.000305176,-0.001220703,0,
3.55,2023-07-21,6:32:36 PM,1.038208008,0.000305176,-0.001220703,0,
3.56,2023-07-21,6:32:36 PM,1.038208008,0.000305176,-0.001220703,0,
3.57,2023-07-21,6:32:36 PM,1.037902832,0.000610352,-0.001220703,0,
3.58,2023-07-21,6:32:36 PM,1.037597656,0.000610352,-0.001220703,0,
3.59,2023-07-21,6:32:36 PM,1.03729248,0.000610352,-0.001220703,0,
3.6,2023-07-21,6:32:36 PM,1.03729248,0.000610352,-0.001220703,0.000305176,
3.61,2023-07-21,6:32:36 PM,1.037597656,0.000305176,-0.001220703,0,
3.62,2023-07-21,6:32:36 PM,1.037902832,0.000305176,-0.001220703,0,
3.63,2023-07-21,6:32:36 PM,1.038513184,0.000305176,-0.001220703,0,
3.64,2023-07-21,6:32:36 PM,1.039123535,0.000305176,-0.001220703,0,
3.65,2023-07-21,6:32:36 PM,1.040039063,0.000305176,-0.001220703,0,
3.66,2023-07-21,6:32:36 PM,1.040039063,0.000305176,-0.001220703,0,
3.67,2023-07-21,6:32:36 PM,1.039733887,0.000305176,-0.001220703,0,
3.68,2023-07-21,6:32:36 PM,1.039123535,0.000610352,-0.001220703,0.000305176,
3.69,2023-07-21,6:32:36 PM,1.038208008,0.000305176,-0.001220703,0.000305176,
3.7,2023-07-21,6:32:36 PM,1.037597656,0.000305176,-0.001220703,0.000305176,
3.71,2023-07-21,6:32:36 PM,1.03729248,0.000305176,-0.001220703,0.000305176,
3.72,2023-07-21,6:32:36 PM,1.03729248,0.000305176,-0.001220703,0.000305176,
3.73,2023-07-21,6:32:36 PM,1.037597656,0.000305176,-0.000915527,0.000305176,
3.74,2023-07-21,6:32:36 PM,1.038513184,0.000305176,-0.000915527,0,
3.75,2023-07-21,6:32:36 PM,1.039123535,0.000305176,-0.000915527,0,
3.76,2023-07-21,6:32:36 PM,1.039123535,0.000305176,-0.000915527,0,
3.77,2023-07-21,6:32:36 PM,1.039123535,0.000305176,-0.000915527,0,
3.78,2023-07-21,6:32:36 PM,1.038818359,0.000305176,-0.001220703,0,
3.79,2023-07-21,6:32:36 PM,1.037902832,0.000305176,-0.001220703,0.000305176,
3.8,2023-07-21,6:32:36 PM,1.03729248,0.000610352,-0.001220703,0.000305176,
3.81,2023-07-21,6:32:36 PM,1.036682129,0.000305176,-0.001220703,0.000305176,
3.82,2023-07-21,6:32:36 PM,1.036682129,0.000305176,-0.001220703,0.000305176,
3.83,2023-07-21,6:32:36 PM,1.036682129,0.000305176,-0.001220703,0.000305176,
3.84,2023-07-21,6:32:36 PM,1.036682129,0.000305176,-0.001220703,0.000305176,
3.85,2023-07-21,6:32:36 PM,1.036987305,0.000305176,-0.001220703,0.000305176,
3.86,2023-07-21,6:32:36 PM,1.037597656,0.000305176,-0.001220703,0.000305176,
3.87,2023-07-21,6:32:36 PM,1.037902832,0.000305176,-0.001220703,0.000305176,
3.88,2023-07-21,6:32:36 PM,1.037597656,0.000305176,-0.001220703,0.000305176,
3.89,2023-07-21,6:32:36 PM,1.036376953,0.000305176,-0.001220703,0,
3.9,2023-07-21,6:32:36 PM,1.035461426,0.000305176,-0.001220703,0,
3.91,2023-07-21,6:32:36 PM,1.035461426,0.000305176,-0.001220703,0,
3.92,2023-07-21,6:32:36 PM,1.03515625,0.000305176,-0.001220703,0,
3.93,2023-07-21,6:32:36 PM,1.034851074,0.000305176,-0.001220703,0,
3.94,2023-07-21,6:32:36 PM,1.034851074,0.000305176,-0.001220703,0,
3.95,2023-07-21,6:32:36 PM,1.03515625,0.000305176,-0.001220703,0,
3.96,2023-07-21,6:32:36 PM,1.036071777,0.000305176,-0.001220703,0,
3.97,2023-07-21,6:32:36 PM,1.03729248,0.000305176,-0.001220703,0,
3.98,2023-07-21,6:32:36 PM,1.038208008,0.000305176,-0.001220703,0,
3.99,2023-07-21,6:32:36 PM,1.038513184,0.000305176,-0.001220703,0,
4,2023-07-21,6:32:37 PM,1.037597656,0.000305176,-0.001220703,0.000305176,
4.01,2023-07-21,6:32:37 PM,1.036376953,0.000305176,-0.001220703,0.000305176,
4.02,2023-07-21,6:32:37 PM,1.03515625,0.000305176,-0.001220703,0.000305176,
4.03,2023-07-21,6:32:37 PM,1.034240723,0.000305176,-0.000915527,0.000305176,
4.04,2023-07-21,6:32:37 PM,1.033935547,0.000305176,-0.000915527,0,
4.05,2023-07-21,6:32:37 PM,1.034240723,0.000305176,-0.000915527,0,
4.06,2023-07-21,6:32:37 PM,1.03515625,0.000305176,-0.000915527,0,
4.07,2023-07-21,6:32:37 PM,1.036071777,0.000305176,-0.001220703,0,
4.08,2023-07-21,6:32:37 PM,1.036987305,0.000305176,-0.001220703,0,
4.09,2023-07-21,6:32:37 PM,1.036987305,0.000305176,-0.001220703,0,
4.1,2023-07-21,6:32:37 PM,1.036376953,0.000305176,-0.001220703,0,
4.11,2023-07-21,6:32:37 PM,1.034851074,0.000305176,-0.001220703,0,
4.12,2023-07-21,6:32:37 PM,1.032714844,0.000305176,-0.001220703,0,
4.13,2023-07-21,6:32:37 PM,1.031188965,0.000305176,-0.001220703,0.000305176,
4.14,2023-07-21,6:32:37 PM,1.030273438,0.000305176,-0.001220703,0.000305176,
4.15,2023-07-21,6:32:37 PM,1.030273438,0.000305176,-0.001220703,0.000305176,
4.16,2023-07-21,6:32:37 PM,1.030578613,0.000305176,-0.001220703,0.000305176,
4.17,2023-07-21,6:32:37 PM,1.031188965,0.000305176,-0.001220703,0,
4.18,2023-07-21,6:32:37 PM,1.032409668,0.000305176,-0.001220703,0,
4.19,2023-07-21,6:32:37 PM,1.033630371,0.000305176,-0.001220703,0,
4.2,2023-07-21,6:32:37 PM,1.033630371,0.000305176,-0.000915527,0,
4.21,2023-07-21,6:32:37 PM,1.033630371,0.000305176,-0.001220703,0,
4.22,2023-07-21,6:32:37 PM,1.033325195,0.000305176,-0.001220703,0,
4.23,2023-07-21,6:32:37 PM,1.032409668,0.000305176,-0.001220703,0.000305176,
4.24,2023-07-21,6:32:37 PM,1.031799316,0.000305176,-0.001220703,0.000305176,
4.25,2023-07-21,6:32:37 PM,1.030883789,0.000305176,-0.001220703,0.000305176,
4.26,2023-07-21,6:32:37 PM,1.030883789,0.000305176,-0.001220703,0.000305176,
4.27,2023-07-21,6:32:37 PM,1.030883789,0.000305176,-0.001220703,0.000305176,
4.28,2023-07-21,6:32:37 PM,1.031188965,0.000305176,-0.001220703,0.000305176,
4.29,2023-07-21,6:32:37 PM,1.031799316,0.000305176,-0.000915527,0.000305176,
4.3,2023-07-21,6:32:37 PM,1.032409668,0.000305176,-0.000915527,0.000305176,
4.31,2023-07-21,6:32:37 PM,1.032409668,0.000305176,-0.000915527,0.000305176,
4.32,2023-07-21,6:32:37 PM,1.031799316,0.000305176,-0.001220703,0.000305176,
4.33,2023-07-21,6:32:37 PM,1.030578613,0.000305176,-0.001220703,0.000305176,
4.34,2023-07-21,6:32:37 PM,1.02935791,0.000305176,-0.001220703,0.000305176,
4.35,2023-07-21,6:32:37 PM,1.028747559,0.000305176,-0.001220703,0.000305176,
4.36,2023-07-21,6:32:37 PM,1.028747559,0.000305176,-0.001220703,0.000305176,
4.37,2023-07-21,6:32:37 PM,1.029663086,0.000305176,-0.001220703,0.000305176,
4.38,2023-07-21,6:32:37 PM,1.030578613,0.000305176,-0.001220703,0.000305176,
4.39,2023-07-21,6:32:37 PM,1.031188965,0.000305176,-0.001220703,0.000305176,
4.4,2023-07-21,6:32:37 PM,1.031494141,0.000305176,-0.001220703,0,
4.41,2023-07-21,6:32:37 PM,1.030883789,0.000305176,-0.001220703,0,
4.42,2023-07-21,6:32:37 PM,1.029663086,0.000305176,-0.001220703,0,
4.43,2023-07-21,6:32:37 PM,1.028747559,0.000305176,-0.001220703,0,
4.44,2023-07-21,6:32:37 PM,1.028137207,0.000305176,-0.001220703,0,
4.45,2023-07-21,6:32:37 PM,1.027832031,0.000305176,-0.001220703,0.000305176,
4.46,2023-07-21,6:32:37 PM,1.028442383,0.000305176,-0.001220703,0.000305176,
4.47,2023-07-21,6:32:37 PM,1.029052734,0.000305176,-0.001220703,0.000305176,
4.48,2023-07-21,6:32:37 PM,1.029663086,0.000305176,-0.001220703,0.000305176,
4.49,2023-07-21,6:32:37 PM,1.029663086,0.000305176,-0.000915527,0.000305176,
4.5,2023-07-21,6:32:37 PM,1.02935791,0.000305176,-0.000915527,0.000305176,
4.51,2023-07-21,6:32:37 PM,1.028747559,0.000305176,-0.001220703,0.000305176,
4.52,2023-07-21,6:32:37 PM,1.028137207,0.000305176,-0.001220703,0.000305176,
4.53,2023-07-21,6:32:37 PM,1.028137207,0.000305176,-0.001220703,0.000305176,
4.54,2023-07-21,6:32:37 PM,1.028137207,0.000305176,-0.001220703,0.000305176,
4.55,2023-07-21,6:32:37 PM,1.028137207,0.000305176,-0.001220703,0,
4.56,2023-07-21,6:32:37 PM,1.028137207,0.000305176,-0.001220703,0,
4.57,2023-07-21,6:32:37 PM,1.028137207,0.000305176,-0.001220703,0,
4.58,2023-07-21,6:32:37 PM,1.028137207,0.000305176,-0.001220703,0,
4.59,2023-07-21,6:32:37 PM,1.028137207,0.000305176,-0.001220703,0,
4.6,2023-07-21,6:32:37 PM,1.028137207,0.000305176,-0.000915527,0,
4.61,2023-07-21,6:32:37 PM,1.028137207,0.000305176,-0.000915527,0.000305176,
4.62,2023-07-21,6:32:37 PM,1.028137207,0.000305176,-0.001220703,0.000305176,
4.63,2023-07-21,6:32:37 PM,1.027832031,0.000305176,-0.001220703,0.000305176,
4.64,2023-07-21,6:32:37 PM,1.027832031,0.000305176,-0.001220703,0.000305176,
4.65,2023-07-21,6:32:37 PM,1.027526855,0.000305176,-0.001220703,0,
4.66,2023-07-21,6:32:37 PM,1.026916504,0.000305176,-0.001220703,0,
4.67,2023-07-21,6:32:37 PM,1.026916504,0.000305176,-0.001220703,0,
4.68,2023-07-21,6:32:37 PM,1.026916504,0.000305176,-0.001220703,0,
4.69,2023-07-21,6:32:37 PM,1.026916504,0.000305176,-0.001220703,0,
4.7,2023-07-21,6:32:37 PM,1.027526855,0.000305176,-0.001220703,0.000305176,
4.71,2023-07-21,6:32:37 PM,1.027526855,0.000305176,-0.001220703,0.000305176,
4.72,2023-07-21,6:32:37 PM,1.027526855,0.000305176,-0.001220703,0.000305176,
4.73,2023-07-21,6:32:37 PM,1.02722168,0.000305176,-0.001220703,0.000305176,
4.74,2023-07-21,6:32:37 PM,1.026306152,0.000305176,-0.001220703,0.000305176,
4.75,2023-07-21,6:32:37 PM,1.026000977,0.000305176,-0.001220703,0.000305176,
4.76,2023-07-21,6:32:37 PM,1.025695801,0.000305176,-0.000915527,0.000305176,
4.77,2023-07-21,6:32:37 PM,1.025695801,0.000305176,-0.000915527,0.000305176,
4.78,2023-07-21,6:32:37 PM,1.025695801,0.000305176,-0.001220703,0.000305176,
4.79,2023-07-21,6:32:37 PM,1.026306152,0.000305176,-0.001220703,0.000305176,
4.8,2023-07-21,6:32:37 PM,1.026306152,0.000305176,-0.001220703,0.000305176,
4.81,2023-07-21,6:32:37 PM,1.026306152,0.000305176,-0.001220703,0.000305176,
4.82,2023-07-21,6:32:37 PM,1.026000977,0.000305176,-0.001220703,0.000305176,
4.83,2023-07-21,6:32:37 PM,1.025390625,0.000305176,-0.001220703,0.000305176,
4.84,2023-07-21,6:32:37 PM,1.025085449,0.000305176,-0.001220703,0.000305176,
4.85,2023-07-21,6:32:37 PM,1.025085449,0.000305176,-0.001220703,0.000305176,
4.86,2023-07-21,6:32:37 PM,1.025390625,0.000305176,-0.001220703,0.000305176,
4.87,2023-07-21,6:32:37 PM,1.025695801,0.000305176,-0.001220703,0.000305176,
4.88,2023-07-21,6:32:37 PM,1.026000977,0.000305176,-0.001220703,0.000305176,
4.89,2023-07-21,6:32:37 PM,1.025695801,0.000305176,-0.001220703,0.000305176,
4.9,2023-07-21,6:32:37 PM,1.025085449,0.000305176,-0.001220703,0.000305176,
4.91,2023-07-21,6:32:37 PM,1.024780273,0.000305176,-0.001220703,0.000305176,
4.92,2023-07-21,6:32:37 PM,1.024475098,0.000305176,-0.001220703,0.000305176,
4.93,2023-07-21,6:32:37 PM,1.024475098,0.000305176,-0.001220703,0.000305176,
4.94,2023-07-21,6:32:37 PM,1.024475098,0.000305176,-0.001220703,0.000305176,
4.95,2023-07-21,6:32:37 PM,1.024780273,0.000305176,-0.001220703,0.000305176,
4.96,2023-07-21,6:32:37 PM,1.025085449,0.000305176,-0.001220703,0.000305176,
4.97,2023-07-21,6:32:37 PM,1.025085449,0.000305176,-0.001220703,0.000305176,
4.98,2023-07-21,6:32:37 PM,1.024780273,0.000305176,-0.001220703,0,
4.99,2023-07-21,6:32:37 PM,1.024169922,0.000305176,-0.001220703,0,
